task_id,state_idx,true_entropy,normalized_entropy,success,final_reward,original_reward,improvement,is_improvement,U,L
129,11,1.7333295345306396,0.6975431188445322,False,57.14285714285714,28.57142857142857,28.57142857142857,True,1.7333295345306396,28.57142857142857
129,12,2.265712261199951,0.7694886113215924,False,57.14285714285714,28.57142857142857,28.57142857142857,True,2.265712261199951,28.57142857142857
129,13,0.036974597722291946,0.05334306877281495,False,57.14285714285714,28.57142857142857,28.57142857142857,True,0.036974597722291946,28.57142857142857
129,14,2.1956491470336914,0.7456935472492867,False,57.14285714285714,28.57142857142857,28.57142857142857,True,2.1956491470336914,28.57142857142857
129,16,0.036974597722291946,0.05334306877281495,False,57.14285714285714,28.57142857142857,28.57142857142857,True,0.036974597722291946,28.57142857142857
129,23,1.5638154745101929,0.6096866863905103,False,57.14285714285714,28.57142857142857,28.57142857142857,True,1.5638154745101929,28.57142857142857
129,24,1.3410104513168335,0.522821414549875,False,28.57142857142857,28.57142857142857,0.0,False,1.3410104513168335,0.0
130,3,1.0769834518432617,0.41988487948515446,False,83.33333333333334,66.66666666666666,16.666666666666686,True,1.0769834518432617,16.666666666666686
130,10,0.7276074886322021,0.6622968777404712,False,66.66666666666666,66.66666666666666,0.0,False,0.7276074886322021,0.0
130,11,1.0366857051849365,0.40417394681465263,True,100.0,66.66666666666666,33.33333333333334,True,1.0366857051849365,33.33333333333334
130,12,0.7276074886322021,0.6622968777404712,False,66.66666666666666,66.66666666666666,0.0,False,0.7276074886322021,0.0
130,13,1.0366857051849365,0.40417394681465263,False,66.66666666666666,66.66666666666666,0.0,False,1.0366857051849365,0.0
130,14,0.7276074886322021,0.6622968777404712,False,66.66666666666666,66.66666666666666,0.0,False,0.7276074886322021,0.0
130,21,1.2936092615127563,0.5043410536545672,True,100.0,66.66666666666666,33.33333333333334,True,1.2936092615127563,33.33333333333334
130,22,1.0769834518432617,0.41988487948515446,False,66.66666666666666,66.66666666666666,0.0,False,1.0769834518432617,0.0
131,1,0.2295137643814087,0.09236313340019821,False,66.66666666666666,50.0,16.666666666666657,True,0.2295137643814087,16.666666666666657
131,2,1.3611735105514526,0.4543708803913317,False,58.33333333333334,50.0,8.333333333333343,False,1.3611735105514526,8.333333333333343
132,1,1.5416977405548096,0.6204248118078558,False,71.42857142857143,85.71428571428571,-14.285714285714278,False,1.5416977405548096,-14.285714285714278
132,2,1.6468753814697266,0.5939847364521236,False,85.71428571428571,85.71428571428571,0.0,False,1.6468753814697266,0.0
133,1,2.1522939205169678,0.8661467909470928,False,42.857142857142854,28.57142857142857,14.285714285714285,True,2.1522939205169678,14.285714285714285
133,3,2.1522939205169678,0.8661467909470928,False,42.857142857142854,28.57142857142857,14.285714285714285,True,2.1522939205169678,14.285714285714285
133,4,0.5634511113166809,0.1949407060795543,False,28.57142857142857,28.57142857142857,0.0,False,0.5634511113166809,0.0
134,1,1.3312561511993408,0.5357368862580479,False,83.33333333333334,83.33333333333334,0.0,False,1.3312561511993408,0.0
134,3,1.3312561511993408,0.5357368862580479,True,100.0,83.33333333333334,16.666666666666657,True,1.3312561511993408,16.666666666666657
134,4,0.8233006000518799,0.27961204354282565,False,83.33333333333334,83.33333333333334,0.0,False,0.8233006000518799,0.0
134,5,1.840646505355835,0.7407306449571736,False,83.33333333333334,83.33333333333334,0.0,False,1.840646505355835,0.0
134,6,1.3338295221328735,0.5054189263585757,False,83.33333333333334,83.33333333333334,0.0,False,1.3338295221328735,0.0
135,12,1.6688328981399536,0.6715877629778688,False,90.0,70.0,20.0,True,1.6688328981399536,20.0
135,18,1.0871586799621582,0.42385190834258446,False,90.0,70.0,20.0,True,1.0871586799621582,20.0
135,19,1.2865562438964844,0.501591284893732,False,80.0,70.0,10.0,False,1.2865562438964844,10.0
135,20,1.6688328981399536,0.6715877629778688,False,90.0,70.0,20.0,True,1.6688328981399536,20.0
135,21,1.2865562438964844,0.501591284893732,False,70.0,70.0,0.0,False,1.2865562438964844,0.0
135,22,1.0871586799621582,0.42385190834258446,False,90.0,70.0,20.0,True,1.0871586799621582,20.0
135,23,1.143004059791565,0.44562441611820597,False,90.0,70.0,20.0,True,1.143004059791565,20.0
135,28,1.6688328981399536,0.6715877629778688,False,80.0,70.0,10.0,False,1.6688328981399536,10.0
136,1,1.508894920349121,0.6072239858498718,False,50.0,60.0,-10.0,False,1.508894920349121,-10.0
136,2,1.7384834289550781,0.6777846992954316,False,60.0,60.0,0.0,False,1.7384834289550781,0.0
136,3,1.2837692499160767,0.474056666081584,False,40.0,60.0,-20.0,False,1.2837692499160767,-20.0
136,4,1.5652925968170166,0.5780146158959398,False,70.0,60.0,10.0,False,1.5652925968170166,10.0
136,5,0.030417105183005333,0.04388260680571978,False,70.0,60.0,10.0,False,0.030417105183005333,10.0
136,6,1.5652925968170166,0.5780146158959398,False,70.0,60.0,10.0,False,1.5652925968170166,10.0
136,8,1.5652925968170166,0.5780146158959398,False,70.0,60.0,10.0,False,1.5652925968170166,10.0
136,9,1.6579546928405762,0.6122318900018058,False,60.0,60.0,0.0,False,1.6579546928405762,0.0
137,36,1.504658579826355,0.5866231141949236,False,66.66666666666666,0.0,66.66666666666666,True,1.504658579826355,66.66666666666666
137,37,1.0086373090744019,0.4380456175727575,False,66.66666666666666,0.0,66.66666666666666,True,1.0086373090744019,66.66666666666666
137,38,1.5233211517333984,0.5938991143439142,False,66.66666666666666,0.0,66.66666666666666,True,1.5233211517333984,66.66666666666666
137,39,1.3675239086151123,0.5331582491626715,False,83.33333333333334,0.0,83.33333333333334,True,1.3675239086151123,83.33333333333334
137,40,1.5233211517333984,0.5938991143439142,False,83.33333333333334,0.0,83.33333333333334,True,1.5233211517333984,83.33333333333334
137,41,1.5338633060455322,0.6172720034277318,False,66.66666666666666,0.0,66.66666666666666,True,1.5338633060455322,66.66666666666666
137,42,1.0458465814590454,0.4542053992450432,False,50.0,0.0,50.0,True,1.0458465814590454,50.0
137,44,1.0253243446350098,0.3698075868269138,False,83.33333333333334,0.0,83.33333333333334,True,1.0253243446350098,83.33333333333334
138,1,0.5902732014656067,0.237543410943009,True,100.0,87.5,12.5,True,0.5902732014656067,12.5
138,3,0.5902732014656067,0.237543410943009,False,87.5,87.5,0.0,False,0.5902732014656067,0.0
138,4,1.063883900642395,0.41477774114623966,True,100.0,87.5,12.5,True,1.063883900642395,12.5
138,5,1.0626474618911743,0.4142956892306243,False,87.5,87.5,0.0,False,1.0626474618911743,0.0
138,6,1.063883900642395,0.41477774114623966,False,87.5,87.5,0.0,False,1.063883900642395,0.0
138,7,1.0626474618911743,0.4142956892306243,False,87.5,87.5,0.0,False,1.0626474618911743,0.0
138,8,1.063883900642395,0.41477774114623966,True,100.0,87.5,12.5,True,1.063883900642395,12.5
138,11,1.1478967666625977,0.38985245569176746,True,100.0,87.5,12.5,True,1.1478967666625977,12.5
139,1,0.4853841960430145,0.19533296998679006,False,60.0,40.0,20.0,True,0.4853841960430145,20.0
139,2,1.4868800640106201,0.5049790722548954,False,60.0,40.0,20.0,True,1.4868800640106201,20.0
140,1,1.2550910711288452,0.5050858032175668,False,0.0,0.0,0.0,False,1.2550910711288452,0.0
140,2,1.5804059505462646,0.5835955145525071,False,0.0,0.0,0.0,False,1.5804059505462646,0.0
141,1,2.0130393505096436,0.8101066294306813,False,37.5,50.0,-12.5,False,2.0130393505096436,-12.5
141,2,1.4443459510803223,0.49970940490078297,False,50.0,50.0,0.0,False,1.4443459510803223,0.0
141,3,1.7664679288864136,0.7108789897749759,False,50.0,50.0,0.0,False,1.7664679288864136,0.0
141,4,1.7115590572357178,0.5921587949923516,False,50.0,50.0,0.0,False,1.7115590572357178,0.0
141,5,1.5981528759002686,0.5529229489370349,False,62.5,50.0,12.5,True,1.5981528759002686,12.5
142,1,1.8389803171157837,0.7400601214829041,False,80.0,80.0,0.0,False,1.8389803171157837,0.0
142,2,1.254876971244812,0.47550197457353355,False,80.0,80.0,0.0,False,1.254876971244812,0.0
142,3,1.66365647315979,0.6695046163209892,False,80.0,80.0,0.0,False,1.66365647315979,0.0
142,4,1.2327566146850586,0.4552192622512357,False,80.0,80.0,0.0,False,1.2327566146850586,0.0
142,5,1.285200595855713,0.47458521829935807,False,80.0,80.0,0.0,False,1.285200595855713,0.0
142,6,1.3788418769836426,0.5091640754748331,False,80.0,80.0,0.0,False,1.3788418769836426,0.0
143,1,1.3825939893722534,0.5563967521637923,False,66.66666666666666,33.33333333333333,33.33333333333333,True,1.3825939893722534,33.33333333333333
143,2,2.1050631999969482,0.7283018851281524,False,66.66666666666666,33.33333333333333,33.33333333333333,True,2.1050631999969482,33.33333333333333
144,1,1.7794275283813477,0.7160943162726694,False,55.55555555555556,44.44444444444444,11.111111111111114,True,1.7794275283813477,11.111111111111114
144,2,1.1393978595733643,0.4207447332806516,False,55.55555555555556,44.44444444444444,11.111111111111114,True,1.1393978595733643,11.111111111111114
144,3,1.687638521194458,0.6231932186883272,False,55.55555555555556,44.44444444444444,11.111111111111114,True,1.687638521194458,11.111111111111114
144,4,1.024706482887268,0.3783927205153729,False,55.55555555555556,44.44444444444444,11.111111111111114,True,1.024706482887268,11.111111111111114
144,5,0.17770887911319733,0.2563797186185461,False,55.55555555555556,44.44444444444444,11.111111111111114,True,0.17770887911319733,11.111111111111114
144,6,1.024706482887268,0.3783927205153729,False,55.55555555555556,44.44444444444444,11.111111111111114,True,1.024706482887268,11.111111111111114
145,2,1.3695412874221802,0.5339447671503267,False,25.0,6.25,18.75,True,1.3695412874221802,18.75
145,3,1.7972062826156616,0.7232490133055864,False,6.25,6.25,0.0,False,1.7972062826156616,0.0
145,5,0.24358637630939484,0.08272760211126985,False,6.25,6.25,0.0,False,0.24358637630939484,0.0
145,6,0.24690237641334534,0.08385379291617803,False,62.5,6.25,56.25,True,0.24690237641334534,56.25
145,7,1.4755077362060547,0.5011167650768451,False,75.0,6.25,68.75,True,1.4755077362060547,68.75
145,8,2.4471514225006104,0.8311095729324266,False,6.25,6.25,0.0,False,2.4471514225006104,0.0
145,9,2.4593427181243896,0.8352500206408151,False,62.5,6.25,56.25,True,2.4593427181243896,56.25
145,14,1.4514057636260986,0.5359596964027323,False,6.25,6.25,0.0,False,1.4514057636260986,0.0
146,5,0.05357704684138298,0.07729533978353893,False,57.14285714285714,1.4285714285714284,55.71428571428571,True,0.05357704684138298,55.71428571428571
146,6,1.8257789611816406,0.6200770245537613,False,42.857142857142854,1.4285714285714284,41.42857142857142,True,1.8257789611816406,41.42857142857142
146,7,2.1542415618896484,0.8669305794941784,False,57.14285714285714,1.4285714285714284,55.71428571428571,True,2.1542415618896484,55.71428571428571
146,8,1.160499095916748,0.4524452276380473,False,57.14285714285714,1.4285714285714284,55.71428571428571,True,1.160499095916748,55.71428571428571
146,9,0.9668247103691101,0.37693715377131315,False,57.14285714285714,1.4285714285714284,55.71428571428571,True,0.9668247103691101,55.71428571428571
146,10,1.3719733953475952,0.5348929760957937,False,57.14285714285714,1.4285714285714284,55.71428571428571,True,1.3719733953475952,55.71428571428571
146,11,1.5628812313079834,0.551628501463451,False,14.285714285714285,1.4285714285714284,12.857142857142856,True,1.5628812313079834,12.857142857142856
146,12,1.5552870035171509,0.6063616807843636,False,57.14285714285714,1.4285714285714284,55.71428571428571,True,1.5552870035171509,55.71428571428571
147,1,1.6836562156677246,0.6775531047861961,False,0.0,0.0,0.0,False,1.6836562156677246,0.0
147,2,1.3801440000534058,0.5380784599269041,False,0.0,0.0,0.0,False,1.3801440000534058,0.0
147,3,1.6836562156677246,0.6775531047861961,False,0.0,0.0,0.0,False,1.6836562156677246,0.0
147,4,1.344191551208496,0.4744406396463114,False,25.0,0.0,25.0,True,1.344191551208496,25.0
147,5,1.7065415382385254,0.6867628360945144,False,33.33333333333333,0.0,33.33333333333333,True,1.7065415382385254,33.33333333333333
147,6,0.8112964630126953,0.27081741254875646,False,0.0,0.0,0.0,False,0.8112964630126953,0.0
147,7,1.0345401763916016,0.34533799482831407,False,0.0,0.0,0.0,False,1.0345401763916016,0.0
147,9,1.4698351621627808,0.4906430308002924,False,0.0,0.0,0.0,False,1.4698351621627808,0.0
148,1,1.5156114101409912,0.6099269001796488,False,60.0,80.0,-20.0,False,1.5156114101409912,-20.0
148,2,1.7591338157653809,0.6208970529719757,False,80.0,80.0,0.0,False,1.7591338157653809,0.0
148,3,0.026755210012197495,0.03859960880254007,False,80.0,80.0,0.0,False,0.026755210012197495,0.0
148,4,0.5974931120872498,0.21088885287820894,False,80.0,80.0,0.0,False,0.5974931120872498,0.0
149,1,1.4615862369537354,0.5881855711072408,False,28.57142857142857,0.0,28.57142857142857,True,1.4615862369537354,28.57142857142857
149,2,1.3509551286697388,0.48725406614883593,False,57.14285714285714,0.0,57.14285714285714,True,1.3509551286697388,57.14285714285714
149,3,1.4552316665649414,0.5856283038596618,False,57.14285714285714,0.0,57.14285714285714,True,1.4552316665649414,57.14285714285714
149,5,1.4615862369537354,0.5881855711072408,False,0.0,0.0,0.0,False,1.4615862369537354,0.0
149,6,1.3509551286697388,0.48725406614883593,False,0.0,0.0,0.0,False,1.3509551286697388,0.0
149,7,1.4552316665649414,0.5856283038596618,False,57.14285714285714,0.0,57.14285714285714,True,1.4552316665649414,57.14285714285714
149,9,1.4552316665649414,0.5856283038596618,False,0.0,0.0,0.0,False,1.4552316665649414,0.0
149,11,1.4615862369537354,0.5881855711072408,False,28.57142857142857,0.0,28.57142857142857,True,1.4615862369537354,28.57142857142857
150,13,1.8542680740356445,0.6544752720177971,False,75.0,75.0,0.0,False,1.8542680740356445,0.0
150,14,1.7023184299468994,0.6850633322954537,False,75.0,75.0,0.0,False,1.7023184299468994,0.0
150,15,1.5973061323165894,0.6227437308537747,False,87.5,75.0,12.5,True,1.5973061323165894,12.5
150,17,0.2797132134437561,0.11256487782654524,False,50.0,75.0,-25.0,False,0.2797132134437561,-25.0
150,18,1.1578805446624756,0.40868102894248587,False,37.5,75.0,-37.5,False,1.1578805446624756,-37.5
150,19,1.176762580871582,0.4153455592535261,False,75.0,75.0,0.0,False,1.176762580871582,0.0
150,20,0.9162104725837708,0.32338209704746873,False,87.5,75.0,12.5,True,0.9162104725837708,12.5
150,21,0.6037898659706116,0.2131113307218107,False,75.0,75.0,0.0,False,0.6037898659706116,0.0
151,18,1.1392463445663452,0.4441593910040499,False,90.0,50.0,40.0,True,1.1392463445663452,40.0
151,19,1.1377859115600586,0.44359001016928284,True,100.0,50.0,50.0,True,1.1377859115600586,50.0
151,20,1.2135319709777832,0.4731212206773486,False,90.0,50.0,40.0,True,1.2135319709777832,40.0
151,21,1.4375299215316772,0.56045158059353,False,90.0,50.0,40.0,True,1.4375299215316772,40.0
151,22,0.45110979676246643,0.4106178325288573,True,100.0,50.0,50.0,True,0.45110979676246643,50.0
151,23,1.4375299215316772,0.56045158059353,False,80.0,50.0,30.0,True,1.4375299215316772,30.0
151,25,1.4375299215316772,0.56045158059353,False,70.0,50.0,20.0,True,1.4375299215316772,20.0
151,26,1.2135319709777832,0.4731212206773486,False,80.0,50.0,30.0,True,1.2135319709777832,30.0
152,1,1.7440123558044434,0.7018422023834311,False,80.0,40.0,40.0,True,1.7440123558044434,40.0
152,3,1.7440123558044434,0.7018422023834311,False,80.0,40.0,40.0,True,1.7440123558044434,40.0
152,6,1.7440123558044434,0.7018422023834311,True,100.0,40.0,60.0,True,1.7440123558044434,60.0
152,7,1.2581582069396973,0.49051970686269747,False,80.0,40.0,40.0,True,1.2581582069396973,40.0
152,8,1.2071393728256226,0.4706289304753747,True,100.0,40.0,60.0,True,1.2071393728256226,60.0
152,9,1.4389456510543823,0.561003532825486,True,100.0,40.0,60.0,True,1.4389456510543823,60.0
152,10,1.5651212930679321,0.6101957874976883,True,100.0,40.0,60.0,True,1.5651212930679321,60.0
152,11,1.4389456510543823,0.561003532825486,False,80.0,40.0,40.0,True,1.4389456510543823,40.0
153,1,1.1039800643920898,0.44427426055875213,False,12.5,12.5,0.0,False,1.1039800643920898,0.0
153,2,1.4458823204040527,0.533920057986946,False,25.0,12.5,12.5,True,1.4458823204040527,12.5
153,3,1.1460165977478027,0.46119100604667584,False,87.5,12.5,75.0,True,1.1460165977478027,75.0
153,4,1.4458823204040527,0.533920057986946,False,25.0,12.5,12.5,True,1.4458823204040527,12.5
153,5,1.1460165977478027,0.46119100604667584,False,62.5,12.5,50.0,True,1.1460165977478027,50.0
153,6,1.524496078491211,0.5943571845020617,False,12.5,12.5,0.0,False,1.524496078491211,0.0
153,8,0.9478852152824402,0.3695531892374426,False,12.5,12.5,0.0,False,0.9478852152824402,0.0
154,1,1.8015174865722656,0.724983969408252,False,75.0,62.5,12.5,True,1.8015174865722656,12.5
154,2,1.5150649547576904,0.5241765010396003,False,50.0,62.5,-12.5,False,1.5150649547576904,-12.5
154,3,1.3243086338043213,0.45817934325799503,False,62.5,62.5,0.0,False,1.3243086338043213,0.0
156,1,2.0843610763549805,0.8388086033464507,False,57.14285714285714,57.14285714285714,0.0,False,2.0843610763549805,0.0
156,2,0.8325985670089722,0.2779282295547785,False,57.14285714285714,57.14285714285714,0.0,False,0.8325985670089722,0.0
157,3,0.028670361265540123,0.041362588018289764,True,100.0,3.333333333333333,96.66666666666667,True,0.028670361265540123,96.66666666666667
157,4,1.2153778076171875,0.6783152697057098,True,100.0,3.333333333333333,96.66666666666667,True,1.2153778076171875,96.66666666666667
157,5,2.071216583251953,0.8335188701871995,False,83.33333333333334,3.333333333333333,80.00000000000001,True,2.071216583251953,80.00000000000001
157,6,1.2725181579589844,0.7102059064363279,False,66.66666666666666,3.333333333333333,63.33333333333332,True,1.2725181579589844,63.33333333333332
157,7,2.071216583251953,0.8335188701871995,False,66.66666666666666,3.333333333333333,63.33333333333332,True,2.071216583251953,63.33333333333332
157,9,2.071216583251953,0.8335188701871995,False,66.66666666666666,3.333333333333333,63.33333333333332,True,2.071216583251953,63.33333333333332
157,10,1.2725181579589844,0.7102059064363279,False,66.66666666666666,3.333333333333333,63.33333333333332,True,1.2725181579589844,63.33333333333332
157,12,1.2725181579589844,0.7102059064363279,False,66.66666666666666,3.333333333333333,63.33333333333332,True,1.2725181579589844,63.33333333333332
158,1,0.9275354743003845,0.37326773397283036,False,3.0,3.0,0.0,False,0.9275354743003845,0.0
158,2,1.4944415092468262,0.5390058385722535,False,40.0,3.0,37.0,True,1.4944415092468262,37.0
158,3,0.0287223719060421,0.041437623511415424,False,40.0,3.0,37.0,True,0.0287223719060421,37.0
158,4,1.5346139669418335,0.5534949899464807,False,40.0,3.0,37.0,True,1.5346139669418335,37.0
159,1,0.7569701075553894,0.30462718091239777,True,100.0,80.0,20.0,True,0.7569701075553894,20.0
159,2,0.5568073987960815,0.18910475059452977,False,80.0,80.0,0.0,False,0.5568073987960815,0.0
159,3,0.9346005916595459,0.3174121108545193,False,80.0,80.0,0.0,False,0.9346005916595459,0.0
160,1,1.3601317405700684,0.5473572782648024,False,90.0,70.0,20.0,True,1.3601317405700684,20.0
160,3,1.3601317405700684,0.5473572782648024,True,100.0,70.0,30.0,True,1.3601317405700684,30.0
160,4,1.5702531337738037,0.5798463902680575,False,80.0,70.0,10.0,False,1.5702531337738037,10.0
160,5,2.074915885925293,0.766202888366241,False,80.0,70.0,10.0,False,2.074915885925293,10.0
161,1,1.5165694952011108,0.6103124619713569,False,50.0,33.33333333333333,16.66666666666667,True,1.5165694952011108,16.66666666666667
161,2,1.4744873046875,0.5318088805815976,False,50.0,33.33333333333333,16.66666666666667,True,1.4744873046875,16.66666666666667
162,1,0.2753063440322876,0.11079142311272552,False,66.66666666666666,33.33333333333333,33.33333333333333,True,0.2753063440322876,33.33333333333333
162,2,0.8979213237762451,0.30495497788527554,False,50.0,33.33333333333333,16.66666666666667,True,0.8979213237762451,16.66666666666667
162,3,1.9021611213684082,0.6460181837108075,False,83.33333333333334,33.33333333333333,50.000000000000014,True,1.9021611213684082,50.000000000000014
163,5,1.3442046642303467,0.5240667463160641,False,0.0,0.0,0.0,False,1.3442046642303467,0.0
163,6,0.54102623462677,0.4924633013915011,False,33.33333333333333,0.0,33.33333333333333,True,0.54102623462677,33.33333333333333
163,7,1.3442046642303467,0.5240667463160641,False,33.33333333333333,0.0,33.33333333333333,True,1.3442046642303467,33.33333333333333
163,8,1.6454691886901855,0.6415211216172562,False,0.0,0.0,0.0,False,1.6454691886901855,0.0
163,9,1.4059207439422607,0.5481280711653752,False,33.33333333333333,0.0,33.33333333333333,True,1.4059207439422607,33.33333333333333
163,10,1.1171791553497314,0.43555602846497304,False,66.66666666666666,0.0,66.66666666666666,True,1.1171791553497314,66.66666666666666
163,11,1.4059207439422607,0.5481280711653752,False,0.0,0.0,0.0,False,1.4059207439422607,0.0
163,12,1.1171791553497314,0.43555602846497304,False,0.0,0.0,0.0,False,1.1171791553497314,0.0
165,1,1.6371747255325317,0.6588475771000118,False,90.0,90.0,0.0,False,1.6371747255325317,0.0
165,3,1.383287787437439,0.5393041322291223,False,80.0,90.0,-10.0,False,1.383287787437439,-10.0
165,4,1.1163179874420166,0.43522028386042183,True,100.0,90.0,10.0,False,1.1163179874420166,10.0
165,5,1.154276967048645,0.450019398508126,True,100.0,90.0,10.0,False,1.154276967048645,10.0
165,7,1.6371747255325317,0.6588475771000118,False,90.0,90.0,0.0,False,1.6371747255325317,0.0
165,8,1.2964726686477661,0.5054574137599548,True,100.0,90.0,10.0,False,1.2964726686477661,10.0
165,9,1.3734835386276245,0.46646697328278564,True,100.0,90.0,10.0,False,1.3734835386276245,10.0
165,10,1.0444363355636597,0.4071956947318878,True,100.0,90.0,10.0,False,1.0444363355636597,10.0
166,3,2.018409490585327,0.7124099901688442,False,40.0,40.0,0.0,False,2.018409490585327,0.0
166,5,2.127474069595337,0.7509050012271592,False,60.0,40.0,20.0,True,2.127474069595337,20.0
166,6,0.06018245592713356,0.0868249307145942,False,40.0,40.0,0.0,False,0.06018245592713356,0.0
166,7,2.0959525108337402,0.7397792740284908,False,60.0,40.0,20.0,True,2.0959525108337402,20.0
166,8,0.07454338669776917,0.1075433743199399,False,40.0,40.0,0.0,False,0.07454338669776917,0.0
166,9,2.152475357055664,0.759729358740785,False,80.0,40.0,40.0,True,2.152475357055664,40.0
166,12,0.6754381656646729,0.27181631379283316,False,60.0,40.0,20.0,True,0.6754381656646729,20.0
166,13,0.9970144033432007,0.35190233924135367,False,40.0,40.0,0.0,False,0.9970144033432007,0.0
167,1,1.4331330060958862,0.5767351486697313,False,50.0,66.66666666666666,-16.666666666666657,False,1.4331330060958862,-16.666666666666657
167,2,1.9551892280578613,0.6900960113574373,False,25.0,66.66666666666666,-41.66666666666666,False,1.9551892280578613,-41.66666666666666
167,3,0.04223796725273132,0.060936505892745914,False,66.66666666666666,66.66666666666666,0.0,False,0.04223796725273132,0.0
167,4,2.1362717151641846,0.7540101841062757,False,66.66666666666666,66.66666666666666,0.0,False,2.1362717151641846,0.0
167,5,2.186235189437866,0.771645098320731,False,50.0,66.66666666666666,-16.666666666666657,False,2.186235189437866,-16.666666666666657
168,1,1.3893187046051025,0.5591029766545283,False,83.33333333333334,83.33333333333334,0.0,False,1.3893187046051025,0.0
168,2,1.146923542022705,0.39680831328684324,False,83.33333333333334,83.33333333333334,0.0,False,1.146923542022705,0.0
168,3,1.8025246858596802,0.7253892962190199,False,66.66666666666666,83.33333333333334,-16.666666666666686,False,1.8025246858596802,-16.666666666666686
168,4,0.46809759736061096,0.16195065429968375,True,100.0,83.33333333333334,16.666666666666657,True,0.46809759736061096,16.666666666666657
169,6,1.6759377717971802,0.579834676013115,False,16.666666666666664,16.666666666666664,0.0,False,1.6759377717971802,0.0
169,9,0.6548877358436584,0.26354621245008547,False,16.666666666666664,16.666666666666664,0.0,False,0.6548877358436584,0.0
169,10,1.5677814483642578,0.5424151561408177,False,33.33333333333333,16.666666666666664,16.666666666666664,True,1.5677814483642578,16.666666666666664
169,11,0.05533623695373535,0.07983331463461059,False,16.666666666666664,16.666666666666664,0.0,False,0.05533623695373535,0.0
169,12,1.5588922500610352,0.5393397045907053,False,16.666666666666664,16.666666666666664,0.0,False,1.5588922500610352,0.0
169,13,0.6548877358436584,0.26354621245008547,False,33.33333333333333,16.666666666666664,16.666666666666664,True,0.6548877358436584,16.666666666666664
169,14,1.52889084815979,0.5289599318783251,False,16.666666666666664,16.666666666666664,0.0,False,1.52889084815979,0.0
169,15,0.06933985650539398,0.10003626711628423,False,33.33333333333333,16.666666666666664,16.666666666666664,True,0.06933985650539398,16.666666666666664
170,1,0.7501218914985657,0.3018712560339288,True,100.0,83.33333333333334,16.666666666666657,True,0.7501218914985657,16.666666666666657
170,2,1.4615139961242676,0.5538015334958025,False,83.33333333333334,83.33333333333334,0.0,False,1.4615139961242676,0.0
170,3,1.6595770120620728,0.6288522016700632,False,66.66666666666666,83.33333333333334,-16.666666666666686,False,1.6595770120620728,-16.666666666666686
171,3,1.7316625118255615,0.6968722595568321,False,0.0,0.0,0.0,False,1.7316625118255615,0.0
171,4,1.09304940700531,0.6100424893952029,False,40.0,0.0,40.0,True,1.09304940700531,40.0
171,6,1.09304940700531,0.6100424893952029,False,40.0,0.0,40.0,True,1.09304940700531,40.0
171,7,1.752027153968811,0.7050675944379179,False,40.0,0.0,40.0,True,1.752027153968811,40.0
171,8,1.0460561513900757,0.36191059109693074,False,40.0,0.0,40.0,True,1.0460561513900757,40.0
171,9,0.06920090317726135,0.09983579983887227,False,40.0,0.0,40.0,True,0.06920090317726135,40.0
171,11,1.9204471111297607,0.772844771168206,False,40.0,0.0,40.0,True,1.9204471111297607,40.0
171,12,1.0261539220809937,0.5727074083906432,False,40.0,0.0,40.0,True,1.0261539220809937,40.0
172,1,0.16309288144111633,0.06563340375584355,False,62.5,62.5,0.0,False,0.16309288144111633,0.0
172,2,0.8335976600646973,0.28840499765727506,False,62.5,62.5,0.0,False,0.8335976600646973,0.0
173,1,1.5600388050079346,0.6278057991196688,False,75.0,75.0,0.0,False,1.5600388050079346,0.0
173,2,0.7844528555870056,0.27687743926263275,False,75.0,75.0,0.0,False,0.7844528555870056,0.0
173,3,0.9059223532676697,0.3197508423317995,False,75.0,75.0,0.0,False,0.9059223532676697,0.0
173,4,1.8330881595611572,0.7376889428492402,False,75.0,75.0,0.0,False,1.8330881595611572,0.0
173,5,0.8335205316543579,0.2941961760144171,False,75.0,75.0,0.0,False,0.8335205316543579,0.0
174,5,1.243064522743225,0.5002459641086626,False,72.72727272727273,27.27272727272727,45.45454545454547,True,1.243064522743225,45.45454545454547
174,7,1.243064522743225,0.5002459641086626,False,72.72727272727273,27.27272727272727,45.45454545454547,True,1.243064522743225,45.45454545454547
174,9,1.243064522743225,0.5002459641086626,False,81.81818181818181,27.27272727272727,54.54545454545455,True,1.243064522743225,54.54545454545455
174,15,1.228317379951477,0.47888562648547206,False,72.72727272727273,27.27272727272727,45.45454545454547,True,1.228317379951477,45.45454545454547
174,17,0.06819838285446167,0.09838946874077877,False,27.27272727272727,27.27272727272727,0.0,False,0.06819838285446167,0.0
175,1,0.8325420022010803,0.3350395485770496,False,80.0,60.0,20.0,True,0.8325420022010803,20.0
175,3,0.8325420022010803,0.3350395485770496,False,60.0,60.0,0.0,False,0.8325420022010803,0.0
175,4,0.7583772540092468,0.2623805231757635,False,80.0,60.0,20.0,True,0.7583772540092468,20.0
175,5,0.4000568091869354,0.13841015713429458,False,60.0,60.0,0.0,False,0.4000568091869354,0.0
176,2,1.7773866653442383,0.5933062446984401,False,36.36363636363637,27.27272727272727,9.090909090909097,False,1.7773866653442383,9.090909090909097
176,3,0.04174499958753586,0.06022530388684981,False,27.27272727272727,27.27272727272727,0.0,False,0.04174499958753586,0.0
176,4,1.2361637353897095,0.412641592275262,False,27.27272727272727,27.27272727272727,0.0,False,1.2361637353897095,0.0
